fecha,num,eureka1,eureka2,month_0.16666666666666666,month_0.25,month_0.3333333333333333,month_0.4166666666666667,month_0.5,month_0.5833333333333334,month_0.6666666666666666,month_0.75,month_0.8333333333333334,month_0.9166666666666666,month_1.0,day_0.16666666666666666,day_0.3333333333333333,day_0.5,day_0.6666666666666666,day_0.8333333333333334,day_1.0,Dom santo,NewYear,Constitucion,Jue santo,Vie santo,Madre,Grito,virgen,muertos,Virgen2,Navidad,nochebuena,toma,sab santo,rev,Super bowl,Mundial,año viejo,ones,t,Benito,Trabajo,elecciones,Oscar,PREBENITO,Invierno1,Primavera,verano,Otoño,Otoño2,Invierno2,calor1,calor2,frio1,frio2,fin,entre
2015-01-29,0.6099627945431997,0.125,0.5195312717364623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2951,0,0,0,0,0,0.8438301545527522,0.1561698454472476,0.0,0.0,0.0,0.0,0.14084507042253522,0.0,0.8591549295774648,0.0,0.0,1.0
2015-01-30,0.6101694915254238,0.2962962962962963,0.5179976566247808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1,2952,0,0,0,0,0,0.8361548668976443,0.1638451331023556,0.0,0.0,0.0,0.0,0.14788732394366197,0.0,0.852112676056338,0.0,0.5,0.5
2015-01-31,0.6103761885076477,0.5787037037037037,0.5171058132163591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,2953,0,0,0,0,0,0.8284795792425363,0.17152042075746357,0.0,0.0,0.0,0.0,0.15492957746478872,0.0,0.8450704225352113,0.0,1.0,0.0
2015-02-01,0.6105828854898718,1.0,0.5162856396991009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,2954,0,0,0,0,0,0.8208042915874283,0.17919570841257154,0.0,0.0,0.0,0.0,0.1619718309859155,0.0,0.8380281690140845,0.0,1.0,0.0
2015-02-02,0.6107895824720959,0.0,0.5156923738272694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,2955,0,0,0,0,0,0.8131290039323203,0.18687099606767954,0.0,0.0,0.0,0.0,0.16901408450704225,0.0,0.8309859154929577,0.0,0.5,0.5
2015-02-03,0.61099627945432,0.004629629629629629,0.5155378598965769,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1,2956,0,0,0,0,0,0.8054537162772124,0.1945462837227875,0.0,0.0,0.0,0.0,0.176056338028169,0.0,0.823943661971831,0.0,0.0,1.0
2015-02-04,0.611202976436544,0.037037037037037035,0.5151634640920338,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2957,0,0,0,0,0,0.7977784286221044,0.2022215713778955,0.0,0.0,0.0,0.0,0.18309859154929578,0.0,0.8169014084507042,0.0,0.0,1.0
2015-02-05,0.6114096734187681,0.125,0.5143931010076683,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2958,0,0,0,0,0,0.7901031409669964,0.20989685903300348,0.0,0.0,0.0,0.0,0.19014084507042253,0.0,0.8098591549295775,0.0,0.0,1.0
2015-02-06,0.6116163704009921,0.2962962962962963,0.5141580239722021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2959,0,0,0,0,0,0.7824278533118885,0.21757214668811148,0.0,0.0,0.0,0.0,0.19718309859154928,0.0,0.8028169014084507,0.0,0.5,0.5
2015-02-07,0.6118230673832162,0.5787037037037037,0.5142910261288025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2960,0,0,0,0,0,0.7747525656567804,0.22524743434321945,0.0,0.0,0.0,0.0,0.20422535211267606,0.0,0.795774647887324,0.0,1.0,0.0
2015-02-08,0.6120297643654402,1.0,0.5145133476466336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2961,0,0,0,0,0,0.7670772780016725,0.23292272199832742,0.0,0.0,0.0,0.0,0.2112676056338028,0.0,0.7887323943661971,0.0,1.0,0.0
2015-02-09,0.6122364613476643,0.0,0.5153521856297362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2962,0,0,0,0,0,0.7594019903465645,0.24059800965343542,0.0,0.0,0.0,0.0,0.21830985915492956,0.0,0.7816901408450704,0.0,0.5,0.5
2015-02-10,0.6124431583298884,0.004629629629629629,0.5163188037277541,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2963,0,0,0,0,0,0.7517267026914565,0.2482732973085434,0.0,0.0,0.0,0.0,0.22535211267605634,0.0,0.7746478873239436,0.0,0.0,1.0
2015-02-11,0.6126498553121125,0.037037037037037035,0.5174852174457132,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2964,0,0,0,0,0,0.7440514150363485,0.25594858496365136,0.0,0.0,0.0,0.0,0.2323943661971831,0.0,0.7676056338028169,0.0,0.0,1.0
2015-02-12,0.6128565522943366,0.125,0.5192152511523299,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2965,0,0,0,0,0,0.7363761273812406,0.26362387261875936,0.0,0.0,0.0,0.0,0.23943661971830985,0.0,0.7605633802816901,0.0,0.0,1.0
2015-02-13,0.6130632492765605,0.2962962962962963,0.5209799555487165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2966,0,0,0,0,0,0.7287008397261325,0.27129916027386736,0.0,0.0,0.0,0.0,0.24647887323943662,0.0,0.7535211267605634,0.0,0.5,0.5
2015-02-14,0.6132699462587846,0.5787037037037037,0.5219732368026455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2967,0,0,0,0,0,0.7210255520710246,0.2789744479289753,0.0,0.0,0.0,0.0,0.2535211267605634,0.0,0.7464788732394366,0.0,1.0,0.0
2015-02-15,0.6134766432410087,1.0,0.5207473771406289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2968,0,0,0,0,0,0.7133502644159165,0.2866497355840833,0.0,0.0,0.0,0.0,0.2605633802816901,0.0,0.7394366197183099,0.0,1.0,0.0
2015-02-16,0.6136833402232328,0.0,0.5203773243751404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2969,0,0,0,0,0,0.7056749767608086,0.2943250232391913,0.0,0.0,0.0,0.0,0.2676056338028169,0.0,0.7323943661971831,0.0,0.5,0.5
2015-02-17,0.6138900372054568,0.004629629629629629,0.5219305972915128,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2970,0,0,0,0,0,0.6979996891057006,0.3020003108942993,0.0,0.0,0.0,0.0,0.2746478873239437,0.0,0.7253521126760564,0.0,0.0,1.0
2015-02-18,0.6140967341876808,0.037037037037037035,0.5234710525838226,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2971,0,0,0,0,0,0.6903244014505926,0.30967559854940724,0.0,0.0,0.0,0.0,0.28169014084507044,0.0,0.7183098591549296,0.0,0.0,1.0
2015-02-19,0.6143034311699049,0.125,0.5253210100043372,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2972,0,0,0,0,0,0.6826491137954847,0.31735088620451524,0.0,0.0,0.0,0.0,0.2887323943661972,0.0,0.7112676056338029,0.0,0.0,1.0
2015-02-20,0.614510128152129,0.2962962962962963,0.5274256810462639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2973,0,0,0,0,0,0.6749738261403767,0.32502617385962324,0.0,0.0,0.0,0.0,0.29577464788732394,0.0,0.704225352112676,0.0,0.5,0.5
2015-02-21,0.614716825134353,0.5787037037037037,0.5297166005847156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2974,0,0,0,0,0,0.6672985384852687,0.3327014615147312,0.0,0.0,0.0,0.0,0.3028169014084507,0.0,0.6971830985915493,0.0,1.0,0.0
2015-02-22,0.6149235221165771,1.0,0.5323644292413158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2975,0,0,0,1,0,0.6596232508301607,0.3403767491698392,0.0,0.0,0.0,0.0,0.30985915492957744,0.0,0.6901408450704225,0.0,1.0,0.0
2015-02-23,0.6151302190988012,0.0,0.5352381896048287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2976,0,0,0,0,0,0.6519479631750528,0.3480520368249472,0.0,0.0,0.0,0.0,0.31690140845070425,0.0,0.6830985915492958,0.0,0.5,0.5
2015-02-24,0.6153369160810253,0.004629629629629629,0.5382714800082535,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2977,0,0,0,0,0,0.6442726755199447,0.3557273244800552,0.0,0.0,0.0,0.0,0.323943661971831,0.0,0.676056338028169,0.0,0.0,1.0
2015-02-25,0.6155436130632492,0.037037037037037035,0.5398636070275983,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2978,0,0,0,0,0,0.6365973878648368,0.3634026121351631,0.0,0.0,0.0,0.0,0.33098591549295775,0.0,0.6690140845070423,0.0,0.0,1.0
2015-02-26,0.6157503100454733,0.125,0.5411990116144322,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2979,0,0,0,0,0,0.6289221002097288,0.3710778997902711,0.0,0.0,0.0,0.0,0.3380281690140845,0.0,0.6619718309859155,0.0,0.0,1.0
2015-02-27,0.6159570070276974,0.2962962962962963,0.5428261043612131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2980,0,0,0,0,0,0.6212468125546208,0.3787531874453791,0.0,0.0,0.0,0.0,0.34507042253521125,0.0,0.6549295774647887,0.0,0.5,0.5
2015-02-28,0.6161637040099215,0.5787037037037037,0.5448541497438275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2981,0,0,0,0,0,0.6135715248995128,0.38642847510048706,0.0,0.0,0.0,0.0,0.352112676056338,0.0,0.647887323943662,0.0,1.0,0.0
2015-03-01,0.6163704009921455,1.0,0.5469316540668936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2982,0,0,0,0,0,0.6058962372444048,0.39410376275559506,0.0,0.0,0.0,0.0,0.3591549295774648,0.0,0.6408450704225352,0.0,1.0,0.0
2015-03-02,0.6165770979743695,0.0,0.5493689142359426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2983,0,0,0,0,0,0.5982209495892968,0.40177905041070305,0.0,0.0,0.0,0.0,0.36619718309859156,0.0,0.6338028169014085,0.0,0.5,0.5
2015-03-03,0.6167837949565936,0.004629629629629629,0.5520908411142565,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2984,0,0,0,0,0,0.5905456619341889,0.409454338065811,0.0,0.0,0.0,0.0,0.3732394366197183,0.0,0.6267605633802817,0.0,0.0,1.0
2015-03-04,0.6169904919388177,0.037037037037037035,0.5547775736487123,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2985,0,0,0,0,0,0.5828703742790808,0.417129625720919,0.0,0.0,0.0,0.0,0.38028169014084506,0.0,0.6197183098591549,0.0,0.0,1.0
2015-03-05,0.6171971889210418,0.125,0.5576727625723351,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2986,0,0,0,0,0,0.5751950866239729,0.424804913376027,0.0,0.0,0.0,0.0,0.3873239436619718,0.0,0.6126760563380281,0.0,0.0,1.0
2015-03-06,0.6174038859032658,0.2962962962962963,0.5605255884607707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2987,0,0,0,0,0,0.567519798968865,0.432480201031135,0.0,0.0,0.0,0.0,0.39436619718309857,0.0,0.6056338028169014,0.0,0.5,0.5
2015-03-07,0.6176105828854899,0.5787037037037037,0.5635753754758899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2988,0,0,0,0,0,0.5598445113137569,0.44015548868624293,0.0,0.0,0.0,0.0,0.4014084507042254,0.0,0.5985915492957746,0.0,1.0,0.0
2015-03-08,0.617817279867714,1.0,0.5667495587315923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2989,0,0,0,0,0,0.552169223658649,0.44783077634135093,0.0,0.0,0.0,0.0,0.4084507042253521,0.0,0.5915492957746479,0.0,1.0,0.0
2015-03-09,0.618023976849938,0.0,0.5685811449109751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2990,0,0,0,0,0,0.544493936003541,0.45550606399645893,0.0,0.0,0.0,0.0,0.4154929577464789,0.0,0.5845070422535211,0.0,0.5,0.5
2015-03-10,0.618230673832162,0.004629629629629629,0.5699278691639408,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2991,0,0,0,0,0,0.536818648348433,0.4631813516515669,0.0,0.0,0.0,0.0,0.4225352112676056,0.0,0.5774647887323944,0.0,0.0,1.0
2015-03-11,0.6184373708143861,0.037037037037037035,0.5712056379289039,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2992,0,0,0,0,0,0.529143360693325,0.4708566393066749,0.0,0.0,0.0,0.0,0.4295774647887324,0.0,0.5704225352112676,0.0,0.0,1.0
2015-03-12,0.6186440677966102,0.125,0.5726435634175981,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2993,0,0,0,0,0,0.5214680730382171,0.47853192696178287,0.0,0.0,0.0,0.0,0.43661971830985913,0.0,0.5633802816901409,0.0,0.0,1.0
2015-03-13,0.6188507647788343,0.2962962962962963,0.5742146919695447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2994,0,0,0,0,0,0.513792785383109,0.48620721461689087,0.0,0.0,0.0,0.0,0.44366197183098594,0.0,0.5563380281690141,0.0,0.5,0.5
2015-03-14,0.6190574617610582,0.5787037037037037,0.5758871345715058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2995,0,0,0,0,0,0.5061174977280011,0.4938825022719988,0.0,0.0,0.0,0.0,0.4507042253521127,0.0,0.5492957746478874,0.0,1.0,0.0
2015-03-15,0.6192641587432823,1.0,0.5775285530537907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2996,0,0,0,0,1,0.4984422100728931,0.5015577899271068,0.0,0.0,0.0,0.0,0.45774647887323944,0.0,0.5422535211267606,0.0,1.0,0.0
2015-03-16,0.6194708557255064,0.0,0.5794251503221697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2997,1,0,0,0,0,0.4907669224177851,0.5092330775822148,0.0,0.0,0.0,0.0,0.4647887323943662,0.0,0.5352112676056338,0.0,0.5,0.5
2015-03-17,0.6196775527077305,0.004629629629629629,0.5811192520482472,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2998,0,0,0,0,0,0.48309163476267714,0.5169083652373228,0.0,0.0,0.0,0.0,0.47183098591549294,0.0,0.528169014084507,0.0,0.0,1.0
2015-03-18,0.6198842496899545,0.037037037037037035,0.5830000129436366,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2999,0,0,0,0,0,0.47541634710756914,0.5245836528924308,0.0,0.0,0.0,0.0,0.4788732394366197,0.0,0.5211267605633803,0.0,0.0,1.0
2015-03-19,0.6200909466721786,0.125,0.5847635802452436,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3000,0,0,0,0,0,0.46774105945246114,0.5322589405475388,0.0,0.0,0.0,0.0,0.4859154929577465,0.0,0.5140845070422535,0.0,0.0,1.0
2015-03-20,0.6202976436544027,0.2962962962962963,0.5866469880497918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3001,0,0,0,0,0,0.4600657717973532,0.5399342282026467,0.0,0.0,0.0,0.0,0.49295774647887325,0.0,0.5070422535211268,0.0,0.5,0.5
2015-03-21,0.6205043406366267,0.5787037037037037,0.5884029764242171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3002,0,0,0,0,0,0.4523904841422452,0.5476095158577547,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0
2015-03-22,0.6207110376188507,1.0,0.590209544961312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3003,0,0,0,0,0,0.4447151964871372,0.5552848035128627,0.0,0.0,0.0,0.0,0.5070422535211268,0.0,0.49295774647887325,0.0,1.0,0.0
2015-03-23,0.6209177346010748,0.0,0.5920006694953143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3004,0,0,0,0,0,0.4370399088320292,0.5629600911679706,0.0,0.0,0.0,0.0,0.5140845070422535,0.0,0.4859154929577465,0.0,0.5,0.5
2015-03-24,0.6211244315832989,0.004629629629629629,0.5938239205471986,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3005,0,0,0,0,0,0.42936462117692126,0.5706353788230787,0.0,0.0,0.0,0.0,0.5211267605633803,0.0,0.4788732394366197,0.0,0.0,1.0
2015-03-25,0.621331128565523,0.037037037037037035,0.5956676356800266,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3006,0,0,0,0,0,0.42168933352181326,0.5783106664781866,0.0,0.0,0.0,0.0,0.528169014084507,0.0,0.47183098591549294,0.0,0.0,1.0
2015-03-26,0.6215378255477471,0.125,0.5973159024308449,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3007,0,0,0,0,0,0.41401404586670526,0.5859859541332946,0.0,0.0,0.0,0.0,0.5352112676056338,0.0,0.4647887323943662,0.0,0.0,1.0
2015-03-27,0.621744522529971,0.2962962962962963,0.598958813143187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3008,0,0,0,0,0,0.4063387582115973,0.5936612417884026,0.0,0.0,0.0,0.0,0.5422535211267606,0.0,0.45774647887323944,0.0,0.5,0.5
2015-03-28,0.6219512195121951,0.5787037037037037,0.6005391899102202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3009,0,0,0,0,0,0.3986634705564893,0.6013365294435106,0.0,0.0,0.0,0.0,0.5492957746478874,0.0,0.4507042253521127,0.0,1.0,0.0
2015-03-29,0.6221579164944192,1.0,0.6020586429558896,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3010,0,0,0,0,0,0.3909881829013813,0.6090118170986185,0.0,0.0,0.0,0.0,0.5563380281690141,0.0,0.44366197183098594,0.0,1.0,0.0
2015-03-30,0.6223646134766433,0.0,0.603359628629449,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3011,0,0,0,0,0,0.3833128952462733,0.6166871047537266,0.0,0.0,0.0,0.0,0.5633802816901409,0.0,0.43661971830985913,0.0,0.5,0.5
2015-03-31,0.6225713104588673,0.004629629629629629,0.6044536675590414,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3012,0,0,0,0,0,0.3756376075911654,0.6243623924088345,0.0,0.0,0.0,0.0,0.5704225352112676,0.0,0.4295774647887324,0.0,0.0,1.0
